Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Package,"$",0,69,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/apache-camel/bundle/pom.xml",0,301,239
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/apache-camel/pom.xml",0,582,487
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/apache-camel/src/main/descriptors/unix-bin.xml",0,176,137
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/apache-camel/src/main/descriptors/unix-src.xml",0,97,72
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/apache-camel/src/main/descriptors/windows-bin.xml",0,181,144
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/apache-camel/src/main/descriptors/windows-src.xml",0,98,72
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/buildingtools/pom.xml",0,40,16
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/buildingtools/src/main/resources/camel-checkstyle-suppressions.xml",0,36,18
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/buildingtools/src/main/resources/camel-checkstyle.xml",0,304,120
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/buildingtools/src/main/resources/camel-pmd-ruleset.xml",0,206,43
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/buildingtools/src/main/resources/notice-supplements.xml",0,197,197
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/pom.xml",0,321,278
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/data/bar.xml",0,18,2
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/data/foo.xml",0,18,2
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/AlreadyStoppedException.java",1,29,6
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/AsyncCallback.java",0,35,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/AsyncProcessor.java",0,46,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Body.java",0,32,9
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/CamelContext.java",0,206,38
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/CamelContextAware.java",0,33,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/CamelException.java",1,40,14
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/CamelExchangeException.java",1,48,19
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/CamelTemplate.java",1,39,11
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Component.java",0,49,6
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Consumer.java",0,25,3
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Converter.java",0,35,9
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Endpoint.java",0,116,19
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/EndpointInject.java",0,43,12
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Exchange.java",0,228,31
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ExchangePattern.java",3,113,68
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ExchangeProperty.java",1,152,82
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ExchangeTimedOutException.java",1,38,11
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ExpectedBodyTypeException.java",1,42,17
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Expression.java",0,39,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/FailedToCreateProducerException.java",1,35,11
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Header.java",0,34,10
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Headers.java",0,33,9
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Intercept.java",0,30,5
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/InvalidHeaderTypeException.java",1,50,21
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/InvalidPayloadException.java",1,43,15
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/InvalidPayloadRuntimeException.java",1,39,12
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/InvalidTypeException.java",1,48,17
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Message.java",0,187,28
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/MessageDriven.java",0,40,11
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/NoSuchBeanException.java",1,38,13
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/NoSuchEndpointException.java",1,39,12
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/NoSuchHeaderException.java",1,60,29
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/NoSuchLanguageException.java",1,39,12
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/NoSuchPropertyException.java",1,60,29
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/NoTypeConversionAvailableException.java",1,61,24
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/OutHeaders.java",0,33,9
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/PollingConsumer.java",0,57,6
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Predicate.java",0,52,5
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Processor.java",0,37,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Producer.java",0,48,7
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ProducerTemplate.java",0,333,37
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Properties.java",0,33,9
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Property.java",0,34,10
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ResolveEndpointFailedException.java",1,41,15
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Route.java",1,97,50
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Routes.java",0,29,7
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/RuntimeCamelException.java",1,41,15
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/RuntimeExchangeException.java",1,45,16
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/RuntimeExpressionException.java",1,39,13
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/RuntimeTransformException.java",1,39,13
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/Service.java",0,39,5
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/TypeConverter.java",0,36,4
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/ValidationException.java",1,36,9
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/builder/BinaryPredicateSupport.java",1,69,37
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/builder/Builder.java",1,121,46
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java",1,270,137
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/builder/ConstantProcessorBuilder.java",1,36,11
File,"/Volumes/KILBY USB/camel-1.4.0/camel-camel-1.4.0/camel-core/src/main/java/org/apache/camel/builder/DataFormatClause.java",1,162,71
