Kind,Name,AvgCyclomatic,CountLine,CountLineCode
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-benchmark/pom.xml",0,110,87
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java",2,137,87
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java",2,244,182
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/pom.xml",0,143,121
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java",2,1026,722
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java",1,92,58
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java",3,180,121
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java",3,471,329
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java",2,204,125
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java",4,551,437
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java",1,149,95
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java",1,157,128
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java",1,147,83
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java",0,137,29
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java",2,271,208
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java",1,548,189
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java",2,728,353
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java",1,205,123
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java",1,50,25
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java",1,185,108
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java",0,61,6
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java",2,157,77
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java",1,81,24
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java",1,84,40
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java",1,762,442
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java",2,248,140
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java",2,169,103
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java",2,196,115
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java",1,67,36
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java",2,165,100
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java",2,173,111
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java",3,103,66
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java",1,78,41
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java",2,87,41
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java",1,85,47
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java",1,105,35
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java",1,216,59
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java",1,377,142
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java",2,253,142
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java",1,193,112
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java",1,514,321
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java",2,204,109
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java",0,144,20
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java",11,98,55
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java",1,181,126
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java",1,154,58
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java",3,393,301
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java",2,132,59
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java",2,533,363
File,"/Volumes/KILBY USB/bookkeeper-4.0.0/bookkeeper-release-4.0.0/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java",2,603,391
