Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Package,"(Unnamed_Package)",0,28,3
Public Class,"DefaultPackageClass",0,9,3
File,"felix\obr.xml",0,39,21
File,"felix\pom.xml",0,513,386
File,"felix\src\main\java\org\apache\felix\scr\Component.java",0,393,43
File,"felix\src\main\java\org\apache\felix\scr\Reference.java",0,147,19
File,"felix\src\main\java\org\apache\felix\scr\ScrInfo.java",0,54,8
File,"felix\src\main\java\org\apache\felix\scr\ScrService.java",0,89,9
File,"felix\src\main\java\org\apache\felix\scr\component\ExtComponentContext.java",0,55,7
File,"felix\src\main\java\org\apache\felix\scr\impl\Activator.java",2,420,264
File,"felix\src\main\java\org\apache\felix\scr\impl\BundleComponentActivator.java",3,629,376
File,"felix\src\main\java\org\apache\felix\scr\impl\ComponentActorThread.java",2,154,94
File,"felix\src\main\java\org\apache\felix\scr\impl\ComponentRegistry.java",2,727,428
File,"felix\src\main\java\org\apache\felix\scr\impl\ComponentRegistryKey.java",1,83,39
File,"felix\src\main\java\org\apache\felix\scr\impl\ScrCommand.java",7,551,456
File,"felix\src\main\java\org\apache\felix\scr\impl\ScrGogoCommand.java",1,130,76
File,"felix\src\main\java\org\apache\felix\scr\impl\ScrShellCommand.java",3,168,130
File,"felix\src\main\java\org\apache\felix\scr\impl\TargetedPID.java",2,264,130
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ComponentHolder.java",0,129,21
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ConfigurableComponentHolder.java",2,577,349
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ConfigurationSupport.java",3,654,504
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ScrConfiguration.java",1,290,182
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ScrManagedService.java",1,57,20
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ScrManagedServiceMetaTypeProvider.java",1,240,159
File,"felix\src\main\java\org\apache\felix\scr\impl\config\ScrManagedServiceServiceFactory.java",1,72,34
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\ActivateMethod.java",3,274,179
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\BaseMethod.java",2,633,383
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\BindMethod.java",5,630,364
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\BindMethods.java",1,72,42
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\ComponentMethods.java",1,85,49
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\DeactivateMethod.java",1,47,19
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\Logger.java",0,70,8
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\MethodResult.java",1,63,21
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\ModifiedMethod.java",1,42,17
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\ReadOnlyDictionary.java",1,185,101
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\SimpleLogger.java",0,33,7
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\SuitableMethodNotAccessibleException.java",0,24,4
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\UnbindMethod.java",1,40,13
File,"felix\src\main\java\org\apache\felix\scr\impl\helper\UpdatedMethod.java",1,40,13
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\AbstractComponentManager.java",2,1464,1076
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ComponentContextImpl.java",1,225,153
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ComponentFactoryImpl.java",1,526,301
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ConfigurationComponentFactoryImpl.java",1,270,152
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\DependencyManager.java",2,1973,1464
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\EdgeInfo.java",1,158,92
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\RefPair.java",1,83,47
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\RegistrationManager.java",2,217,166
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ServiceFactoryComponentManager.java",1,259,163
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ServiceTracker.java",3,1523,636
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ServiceTrackerCustomizer.java",0,100,8
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\SingleComponentManager.java",2,943,632
File,"felix\src\main\java\org\apache\felix\scr\impl\manager\ThreadDump.java",3,51,28
File,"felix\src\main\java\org\apache\felix\scr\impl\metadata\ComponentMetadata.java",2,847,409
File,"felix\src\main\java\org\apache\felix\scr\impl\metadata\PropertyMetadata.java",5,336,222
File,"felix\src\main\java\org\apache\felix\scr\impl\metadata\ReferenceMetadata.java",1,503,226
File,"felix\src\main\java\org\apache\felix\scr\impl\metadata\ServiceMetadata.java",1,98,36
File,"felix\src\main\java\org\apache\felix\scr\impl\metadata\XmlHandler.java",5,516,296
File,"felix\src\main\java\org\apache\felix\scr\impl\parser\KXml2SAXHandler.java",0,69,19
File,"felix\src\main\java\org\apache\felix\scr\impl\parser\KXml2SAXParser.java",2,159,96
File,"felix\src\main\java\org\apache\felix\scr\impl\parser\ParseException.java",1,27,7
File,"felix\src\test\java\DefaultPackageClass.java",0,28,3
File,"felix\src\test\java\org\apache\felix\scr\impl\BundleComponentActivatorTest.java",1,187,107
File,"felix\src\test\java\org\apache\felix\scr\impl\ComponentRegistryKeyTest.java",1,72,33
File,"felix\src\test\java\org\apache\felix\scr\impl\MockBundle.java",1,207,125
File,"felix\src\test\java\org\apache\felix\scr\impl\MockLogger.java",1,58,27
File,"felix\src\test\java\org\apache\felix\scr\impl\config\ConfigurationSupportTest.java",1,31,9
File,"felix\src\test\java\org\apache\felix\scr\impl\config\ConfiguredComponentHolderTest.java",1,259,162
File,"felix\src\test\java\org\apache\felix\scr\impl\helper\ActivateMethodTest.java",1,339,192
File,"felix\src\test\java\org\apache\felix\scr\impl\helper\BindMethodTest.java",1,443,334
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\AbstractComponentManagerTest.java",1,54,31
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\RegistrationManagerTest.java",2,145,99
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\components2\T2.java",2,211,163
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\components\FakeService.java",0,25,4
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\components\SuperFakeService.java",0,24,4
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\components\T1.java",2,385,311
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\components\T1a.java",0,27,4
File,"felix\src\test\java\org\apache\felix\scr\impl\manager\components\T3.java",0,30,5
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\ComponentMetadataTest.java",1,990,751
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\XmlHandlerTest.java",1,479,356
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\instances2\Level2Object.java",1,65,31
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\instances\AcceptMethod.java",1,71,32
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\instances\BaseObject.java",1,107,57
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\instances\Level1Object.java",1,41,14
File,"felix\src\test\java\org\apache\felix\scr\impl\metadata\instances\Level3Object.java",1,49,19
File,"felix\src\test\java\org\apache\felix\scr\integration\ActivateSignatureTest.java",2,77,36
File,"felix\src\test\java\org\apache\felix\scr\integration\CircularFactoryTest.java",2,58,28
File,"felix\src\test\java\org\apache\felix\scr\integration\CircularReferenceTest.java",1,316,221
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentActivationTest.java",1,357,215
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentConcurrencyTest.java",2,79,55
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentConfigurationPidTest.java",1,113,67
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentConfigurationTest.java",1,700,480
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentDisposeTest.java",2,162,105
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentFactoryTest.java",3,671,480
File,"felix\src\test\java\org\apache\felix\scr\integration\ComponentTestBase.java",2,944,776
File,"felix\src\test\java\org\apache\felix\scr\integration\ConfigurationChangeTest.java",1,341,263
File,"felix\src\test\java\org\apache\felix\scr\integration\ConfigurationComponentFactoryTest.java",12,225,153
File,"felix\src\test\java\org\apache\felix\scr\integration\Felix3680Test.java",2,85,51
File,"felix\src\test\java\org\apache\felix\scr\integration\Felix3680_2Test.java",3,88,53
File,"felix\src\test\java\org\apache\felix\scr\integration\Felix4188Test.java",1,146,100
File,"felix\src\test\java\org\apache\felix\scr\integration\LocationTest.java",2,238,159
File,"felix\src\test\java\org\apache\felix\scr\integration\MutablePropertiesTest.java",1,199,132
File,"felix\src\test\java\org\apache\felix\scr\integration\ServiceBindGreedyTest.java",1,1265,897
File,"felix\src\test\java\org\apache\felix\scr\integration\ServiceBindTest.java",1,1265,897
File,"felix\src\test\java\org\apache\felix\scr\integration\ServiceChangedTest.java",1,633,455
File,"felix\src\test\java\org\apache\felix\scr\integration\ServiceComponentTest.java",1,233,145
File,"felix\src\test\java\org\apache\felix\scr\integration\TargetedPIDTest.java",1,178,124
File,"felix\src\test\java\org\apache\felix\scr\integration\components\ActivatorComponent.java",2,91,54
File,"felix\src\test\java\org\apache\felix\scr\integration\components\Felix4188Component.java",1,44,20
File,"felix\src\test\java\org\apache\felix\scr\integration\components\MutatingService.java",0,29,6
File,"felix\src\test\java\org\apache\felix\scr\integration\components\MutatingServiceImpl.java",1,92,57
File,"felix\src\test\java\org\apache\felix\scr\integration\components\SimpleComponent.java",1,180,112
File,"felix\src\test\java\org\apache\felix\scr\integration\components\SimpleComponent2.java",1,76,38
File,"felix\src\test\java\org\apache\felix\scr\integration\components\SimpleService.java",0,26,5
File,"felix\src\test\java\org\apache\felix\scr\integration\components\SimpleService2.java",0,26,5
File,"felix\src\test\java\org\apache\felix\scr\integration\components\SimpleService2Impl.java",1,133,84
File,"felix\src\test\java\org\apache\felix\scr\integration\components\SimpleServiceImpl.java",1,141,92
File,"felix\src\test\java\org\apache\felix\scr\integration\components\activatesignature\AbstractActivateSignatureTestComponent.java",1,59,26
File,"felix\src\test\java\org\apache\felix\scr\integration\components\activatesignature\Signature_Package_BundleContext.java",1,33,10
