Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Public Constructor,"NetworkDownException.NetworkDownException",,4,4
Public Constructor,"NetworkDownException.NetworkDownException",,3,3
Public Class,"RequestManager",2,288,201
Private Static Method,"RequestManager.createRequestFromRow",,39,24
Private Static Method,"RequestManager.deleteRequest",,16,12
Private Static Method,"RequestManager.deleteRequestsForEvent",,13,12
Private Static Method,"RequestManager.findAddRequest",,19,18
Public Static Method,"RequestManager.getConflicts",,3,3
Private Static Method,"RequestManager.getRequests",,21,18
Public Static Method,"RequestManager.storeAddEvent",,19,16
Public Static Method,"RequestManager.storeDeleteEvent",,31,24
Public Static Method,"RequestManager.storeUpdateEvent",,30,23
Public Static Method,"RequestManager.submitRequests",,50,27
Private Static Method,"RequestManager.updateAddRequest",,19,14
Public Class,"SimpleApp",5,280,168
Method,"SimpleApp.go",,214,130
Public Static Method,"SimpleApp.main",,4,4
Private Method,"SimpleApp.parseArguments",,20,19
Static Method,"SimpleApp.printSQLError",,8,8
Public Class,"SimpleNetworkClientSample",2,289,153
Public Method,"SimpleNetworkClientSample.getClientDataSource",,55,34
Public Method,"SimpleNetworkClientSample.getClientDataSourceConn",,15,8
Public Method,"SimpleNetworkClientSample.getClientDriverManagerConnection",,22,9
Public Method,"SimpleNetworkClientSample.loadDriver",,9,5
Public Static Method,"SimpleNetworkClientSample.main",,6,4
Private Method,"SimpleNetworkClientSample.parseArguments",,31,20
Public Method,"SimpleNetworkClientSample.startSample",,49,34
Public Method,"SimpleNetworkClientSample.test",,33,25
Public Class,"SimpleNetworkServerSample",2,289,127
Public Static Method,"SimpleNetworkServerSample.getEmbeddedConnection",,20,7
Private Static Method,"SimpleNetworkServerSample.ijUsage",,13,8
Public Static Method,"SimpleNetworkServerSample.main",,70,41
Public Static Method,"SimpleNetworkServerSample.startNetworkServer",,24,5
Private Static Method,"SimpleNetworkServerSample.startWithProperty",,19,6
Public Static Method,"SimpleNetworkServerSample.test",,34,25
Private Static Method,"SimpleNetworkServerSample.waitForExit",,14,8
Private Static Method,"SimpleNetworkServerSample.waitForStart",,40,23
Public Class,"UpdateEventRequest",1,45,34
Protected Constructor,"UpdateEventRequest.UpdateEventRequest",,6,5
Public Method,"UpdateEventRequest.getEventId",,3,3
Public Method,"UpdateEventRequest.getTitle",,3,3
Public Method,"UpdateEventRequest.setEventId",,3,3
Public Method,"UpdateEventRequest.setTitle",,3,3
Public Method,"UpdateEventRequest.submit",,9,9
Public Method,"UpdateEventRequest.toString",,4,4
Public Class,"WwdClientExample",5,146,96
Static Method,"WwdClientExample.SQLExceptionPrint",,10,10
Static Method,"WwdClientExample.errorPrint",,11,8
Public Static Method,"WwdClientExample.main",,119,75
Public Class,"WwdEmbedded",5,146,96
Static Method,"WwdEmbedded.SQLExceptionPrint",,10,10
Static Method,"WwdEmbedded.errorPrint",,11,8
Public Static Method,"WwdEmbedded.main",,119,75
Public Class,"WwdUtils",3,59,46
Public Static Method,"WwdUtils.getWishItem",,20,16
Public Static Method,"WwdUtils.main",,10,9
Public Static Method,"WwdUtils.wwdChk4Table",,24,20
File,"derby\CHANGES.html",0,1730,0
File,"derby\RELEASE-NOTES.html",0,4115,0
File,"derby\build.xml",0,1809,1328
File,"derby\frameworks\NetworkServer\readme.html",1,36,4
File,"derby\frameworks\embedded\readme.html",1,36,4
File,"derby\frameworks\readme.html",0,55,0
File,"derby\index.html",0,82,0
File,"derby\java\build\build.xml",0,68,18
File,"derby\java\build\org\apache\derbyBuild\ChangesFileGenerator.java",1,1236,653
File,"derby\java\build\org\apache\derbyBuild\ClassSizeCrawler.java",8,315,228
File,"derby\java\build\org\apache\derbyBuild\JiraConnector.java",2,114,68
File,"derby\java\build\org\apache\derbyBuild\MessageBuilder.java",1,784,430
File,"derby\java\build\org\apache\derbyBuild\ODBCMetadataGenerator.java",4,1249,545
File,"derby\java\build\org\apache\derbyBuild\ReleaseNoteReader.java",1,222,91
File,"derby\java\build\org\apache\derbyBuild\ReleaseNotesGenerator.java",1,1626,917
File,"derby\java\build\org\apache\derbyBuild\build.xml",0,61,33
File,"derby\java\build\org\apache\derbyBuild\classlister.java",9,740,546
File,"derby\java\build\org\apache\derbyBuild\eclipse\DerbyEclipsePlugin.java",1,186,86
File,"derby\java\build\org\apache\derbyBuild\javadoc\DiskLayoutTaglet.java",1,137,57
File,"derby\java\build\org\apache\derbyBuild\javadoc\EndFormatTaglet.java",1,136,56
File,"derby\java\build\org\apache\derbyBuild\javadoc\FormatIdTaglet.java",1,138,57
File,"derby\java\build\org\apache\derbyBuild\javadoc\PurposeTaglet.java",1,139,57
File,"derby\java\build\org\apache\derbyBuild\javadoc\UpgradeTaglet.java",1,137,57
File,"derby\java\build\org\apache\derbyBuild\maintversion2props.java",3,60,25
File,"derby\java\build\org\apache\derbyBuild\propertyconfig.java",8,347,167
File,"derby\java\build\org\apache\derbyBuild\splitmessages.java",4,247,149
File,"derby\java\client\build.xml",0,100,55
File,"derby\java\client\org\apache\derby\client\ClientDataSourceFactory.java",3,157,67
File,"derby\java\client\org\apache\derby\client\ClientPooledConnection.java",2,340,214
File,"derby\java\client\org\apache\derby\client\ClientPooledConnection40.java",1,153,68
File,"derby\java\client\org\apache\derby\client\ClientXAConnection.java",1,140,91
File,"derby\java\client\org\apache\derby\client\ClientXAConnection40.java",2,139,55
File,"derby\java\client\org\apache\derby\client\ClientXid.java",1,206,89
File,"derby\java\client\org\apache\derby\client\am\Agent.java",1,279,193
File,"derby\java\client\org\apache\derby\client\am\AsciiStream.java",1,57,30
File,"derby\java\client\org\apache\derby\client\am\BatchUpdateException.java",1,100,50
File,"derby\java\client\org\apache\derby\client\am\Blob.java",3,766,508
File,"derby\java\client\org\apache\derby\client\am\BlobLocatorInputStream.java",2,211,85
File,"derby\java\client\org\apache\derby\client\am\BlobLocatorOutputStream.java",2,146,55
File,"derby\java\client\org\apache\derby\client\am\BlobOutputStream.java",2,75,43
File,"derby\java\client\org\apache\derby\client\am\ByteArrayCombinerStream.java",3,210,103
File,"derby\java\client\org\apache\derby\client\am\CallableLocatorProcedures.java",4,1073,570
File,"derby\java\client\org\apache\derby\client\am\CallableStatement.java",2,1261,1081
File,"derby\java\client\org\apache\derby\client\am\CallableStatement40.java",1,323,186
File,"derby\java\client\org\apache\derby\client\am\ClientJDBCObjectFactory.java",0,328,80
File,"derby\java\client\org\apache\derby\client\am\ClientMessageId.java",1,40,9
File,"derby\java\client\org\apache\derby\client\am\Clob.java",3,1074,705
File,"derby\java\client\org\apache\derby\client\am\ClobLocatorInputStream.java",2,203,74
File,"derby\java\client\org\apache\derby\client\am\ClobLocatorOutputStream.java",1,144,49
File,"derby\java\client\org\apache\derby\client\am\ClobLocatorReader.java",2,234,94
File,"derby\java\client\org\apache\derby\client\am\ClobLocatorWriter.java",1,173,60
File,"derby\java\client\org\apache\derby\client\am\ClobOutputStream.java",2,81,42
File,"derby\java\client\org\apache\derby\client\am\ClobWriter.java",1,94,57
File,"derby\java\client\org\apache\derby\client\am\CloseFilterInputStream.java",1,117,57
File,"derby\java\client\org\apache\derby\client\am\ColumnMetaData.java",5,932,737
File,"derby\java\client\org\apache\derby\client\am\ColumnMetaData40.java",1,77,23
File,"derby\java\client\org\apache\derby\client\am\Configuration.java",1,216,111
File,"derby\java\client\org\apache\derby\client\am\Connection.java",2,2268,1625
File,"derby\java\client\org\apache\derby\client\am\ConnectionCallbackInterface.java",0,47,9
File,"derby\java\client\org\apache\derby\client\am\CrossConverters.java",3,1457,1085
File,"derby\java\client\org\apache\derby\client\am\Cursor.java",3,1310,980
File,"derby\java\client\org\apache\derby\client\am\DatabaseMetaData.java",1,2782,1872
File,"derby\java\client\org\apache\derby\client\am\DateTime.java",1,833,455
File,"derby\java\client\org\apache\derby\client\am\Decimal.java",5,482,292
File,"derby\java\client\org\apache\derby\client\am\Diagnosable.java",0,28,5
File,"derby\java\client\org\apache\derby\client\am\DisconnectException.java",1,81,46
File,"derby\java\client\org\apache\derby\client\am\EncryptionManager.java",4,691,358
File,"derby\java\client\org\apache\derby\client\am\ErrorKey.java",1,47,15
File,"derby\java\client\org\apache\derby\client\am\ExceptionFormatter.java",4,186,138
File,"derby\java\client\org\apache\derby\client\am\FailedProperties40.java",1,114,37
File,"derby\java\client\org\apache\derby\client\am\FloatingPoint.java",1,116,46
File,"derby\java\client\org\apache\derby\client\am\GetFileInputStreamAction.java",1,51,17
File,"derby\java\client\org\apache\derby\client\am\GetResourceBundleAction.java",1,41,13
File,"derby\java\client\org\apache\derby\client\am\GetResourceInputStreamAction.java",2,93,53
File,"derby\java\client\org\apache\derby\client\am\GetSystemPropertiesAction.java",1,55,13
File,"derby\java\client\org\apache\derby\client\am\Lob.java",1,376,184
File,"derby\java\client\org\apache\derby\client\am\LogWriter.java",2,1282,1060
File,"derby\java\client\org\apache\derby\client\am\LogicalConnection.java",1,339,247
File,"derby\java\client\org\apache\derby\client\am\LogicalConnection40.java",1,216,110
File,"derby\java\client\org\apache\derby\client\am\MaterialPreparedStatement.java",0,61,20
File,"derby\java\client\org\apache\derby\client\am\MaterialStatement.java",0,71,27
File,"derby\java\client\org\apache\derby\client\am\ParameterMetaData.java",1,94,51
File,"derby\java\client\org\apache\derby\client\am\ParameterMetaData40.java",1,71,20
File,"derby\java\client\org\apache\derby\client\am\PreparedStatement.java",3,3178,2253
File,"derby\java\client\org\apache\derby\client\am\PreparedStatement40.java",1,159,68
File,"derby\java\client\org\apache\derby\client\am\PreparedStatementCallbackInterface.java",0,38,5
File,"derby\java\client\org\apache\derby\client\am\ProductLevel.java",5,96,52
File,"derby\java\client\org\apache\derby\client\am\ResultSet.java",3,6167,4565
File,"derby\java\client\org\apache\derby\client\am\ResultSetCallbackInterface.java",0,41,8
File,"derby\java\client\org\apache\derby\client\am\SQLExceptionFactory.java",1,49,14
File,"derby\java\client\org\apache\derby\client\am\SQLExceptionFactory40.java",9,99,58
File,"derby\java\client\org\apache\derby\client\am\Savepoint.java",1,68,32
File,"derby\java\client\org\apache\derby\client\am\Section.java",1,149,81
File,"derby\java\client\org\apache\derby\client\am\SectionManager.java",2,220,117
File,"derby\java\client\org\apache\derby\client\am\SetAccessibleAction.java",1,49,19
File,"derby\java\client\org\apache\derby\client\am\SignedBinary.java",1,109,47
File,"derby\java\client\org\apache\derby\client\am\SqlCode.java",1,60,16
File,"derby\java\client\org\apache\derby\client\am\SqlException.java",1,542,276
File,"derby\java\client\org\apache\derby\client\am\SqlState.java",1,63,22
File,"derby\java\client\org\apache\derby\client\am\SqlWarning.java",1,120,62
File,"derby\java\client\org\apache\derby\client\am\Sqlca.java",2,446,292
File,"derby\java\client\org\apache\derby\client\am\Statement.java",3,2817,2041
File,"derby\java\client\org\apache\derby\client\am\Statement40.java",1,83,27
File,"derby\java\client\org\apache\derby\client\am\StatementCallbackInterface.java",0,61,16
File,"derby\java\client\org\apache\derby\client\am\Types.java",17,181,118
File,"derby\java\client\org\apache\derby\client\am\UnitOfWorkListener.java",0,30,6
File,"derby\java\client\org\apache\derby\client\am\UpdateSensitiveBlobLocatorInputStream.java",1,109,30
File,"derby\java\client\org\apache\derby\client\am\UpdateSensitiveClobLocatorInputStream.java",1,68,16
File,"derby\java\client\org\apache\derby\client\am\UpdateSensitiveClobLocatorReader.java",1,231,81
File,"derby\java\client\org\apache\derby\client\am\UpdateSensitiveLOBLocatorInputStream.java",1,214,64
File,"derby\java\client\org\apache\derby\client\am\Utils.java",4,333,274
File,"derby\java\client\org\apache\derby\client\am\Version.java",1,177,123
File,"derby\java\client\org\apache\derby\client\am\XaException.java",1,95,55
File,"derby\java\client\org\apache\derby\client\net\CcsidManager.java",1,93,24
File,"derby\java\client\org\apache\derby\client\net\ClientJDBCObjectFactoryImpl.java",1,362,158
File,"derby\java\client\org\apache\derby\client\net\ClientJDBCObjectFactoryImpl40.java",1,359,169
File,"derby\java\client\org\apache\derby\client\net\CodePoint.java",1,745,232
File,"derby\java\client\org\apache\derby\client\net\CodePointNameTable.java",1,93,64
File,"derby\java\client\org\apache\derby\client\net\ConnectionReply.java",1,66,35
File,"derby\java\client\org\apache\derby\client\net\ConnectionReplyInterface.java",0,39,11
File,"derby\java\client\org\apache\derby\client\net\ConnectionRequestInterface.java",0,41,9
File,"derby\java\client\org\apache\derby\client\net\DssConstants.java",1,69,26
File,"derby\java\client\org\apache\derby\client\net\EbcdicCcsidManager.java",2,186,135
File,"derby\java\client\org\apache\derby\client\net\EncodedInputStream.java",2,231,119
File,"derby\java\client\org\apache\derby\client\net\FdocaConstants.java",0,182,131
File,"derby\java\client\org\apache\derby\client\net\FdocaSimpleDataArray.java",1,118,45
File,"derby\java\client\org\apache\derby\client\net\NaiveTrustManager.java",1,106,43
File,"derby\java\client\org\apache\derby\client\net\NetAgent.java",2,518,359
File,"derby\java\client\org\apache\derby\client\net\NetCallableStatement.java",1,117,74
File,"derby\java\client\org\apache\derby\client\net\NetConfiguration.java",0,221,81
File,"derby\java\client\org\apache\derby\client\net\NetConnection.java",1,1892,1314
File,"derby\java\client\org\apache\derby\client\net\NetConnection40.java",1,392,195
File,"derby\java\client\org\apache\derby\client\net\NetConnectionReply.java",2,3321,1865
File,"derby\java\client\org\apache\derby\client\net\NetConnectionRequest.java",1,612,341
File,"derby\java\client\org\apache\derby\client\net\NetCursor.java",2,1374,785
File,"derby\java\client\org\apache\derby\client\net\NetDatabaseMetaData.java",1,111,42
File,"derby\java\client\org\apache\derby\client\net\NetDatabaseMetaData40.java",1,105,38
File,"derby\java\client\org\apache\derby\client\net\NetIndoubtTransaction.java",1,77,41
File,"derby\java\client\org\apache\derby\client\net\NetLogWriter.java",3,408,253
File,"derby\java\client\org\apache\derby\client\net\NetPackageReply.java",3,214,118
File,"derby\java\client\org\apache\derby\client\net\NetPackageRequest.java",1,300,192
File,"derby\java\client\org\apache\derby\client\net\NetPreparedStatement.java",1,217,112
File,"derby\java\client\org\apache\derby\client\net\NetResultSet.java",2,263,159
File,"derby\java\client\org\apache\derby\client\net\NetResultSet40.java",1,248,133
File,"derby\java\client\org\apache\derby\client\net\NetResultSetReply.java",4,347,219
File,"derby\java\client\org\apache\derby\client\net\NetResultSetRequest.java",1,329,216
File,"derby\java\client\org\apache\derby\client\net\NetSqlca.java",1,80,50
File,"derby\java\client\org\apache\derby\client\net\NetSqldta.java",3,158,91
File,"derby\java\client\org\apache\derby\client\net\NetStatement.java",1,189,123
File,"derby\java\client\org\apache\derby\client\net\NetStatementReply.java",3,2424,1567
File,"derby\java\client\org\apache\derby\client\net\NetStatementRequest.java",4,1814,1151
File,"derby\java\client\org\apache\derby\client\net\NetXACallInfo.java",1,150,76
File,"derby\java\client\org\apache\derby\client\net\NetXAConnection.java",1,272,148
File,"derby\java\client\org\apache\derby\client\net\NetXAConnectionReply.java",1,308,208
File,"derby\java\client\org\apache\derby\client\net\NetXAConnectionRequest.java",1,323,177
File,"derby\java\client\org\apache\derby\client\net\NetXAResource.java",6,1065,755
File,"derby\java\client\org\apache\derby\client\net\OpenSocketAction.java",2,65,37
File,"derby\java\client\org\apache\derby\client\net\Reply.java",2,1430,921
File,"derby\java\client\org\apache\derby\client\net\Request.java",2,1701,1109
File,"derby\java\client\org\apache\derby\client\net\ResultSetReply.java",1,61,30
File,"derby\java\client\org\apache\derby\client\net\ResultSetReplyInterface.java",0,34,8
File,"derby\java\client\org\apache\derby\client\net\ResultSetRequestInterface.java",0,51,19
File,"derby\java\client\org\apache\derby\client\net\StatementReply.java",1,84,50
File,"derby\java\client\org\apache\derby\client\net\StatementReplyInterface.java",0,46,15
File,"derby\java\client\org\apache\derby\client\net\StatementRequestInterface.java",0,92,47
File,"derby\java\client\org\apache\derby\client\net\Typdef.java",2,1241,788
File,"derby\java\client\org\apache\derby\jdbc\ClientBaseDataSource.java",1,1096,531
File,"derby\java\client\org\apache\derby\jdbc\ClientConnectionPoolDataSource.java",2,103,57
File,"derby\java\client\org\apache\derby\jdbc\ClientConnectionPoolDataSource40.java",1,79,21
File,"derby\java\client\org\apache\derby\jdbc\ClientDataSource.java",1,198,32
File,"derby\java\client\org\apache\derby\jdbc\ClientDataSource40.java",1,142,23
File,"derby\java\client\org\apache\derby\jdbc\ClientDriver.java",3,416,275
File,"derby\java\client\org\apache\derby\jdbc\ClientXADataSource.java",1,91,36
File,"derby\java\client\org\apache\derby\jdbc\ClientXADataSource40.java",1,87,23
File,"derby\java\demo\build.xml",0,130,99
File,"derby\java\demo\csfull.css",0,767,0
File,"derby\java\demo\demo.html",0,54,0
File,"derby\java\demo\localcal\build.xml",0,71,45
File,"derby\java\demo\localcal\src\AddEventRequest.java",1,76,39
File,"derby\java\demo\localcal\src\CalEvent.java",1,124,61
File,"derby\java\demo\localcal\src\CalendarController.java",2,405,225
File,"derby\java\demo\localcal\src\DatabaseManager.java",1,221,143
File,"derby\java\demo\localcal\src\DeleteEventRequest.java",1,58,28
File,"derby\java\demo\localcal\src\EventManager.java",2,207,138
File,"derby\java\demo\localcal\src\GCalendar.java",1,441,235
File,"derby\java\demo\localcal\src\GCalendarRequest.java",1,47,14
File,"derby\java\demo\localcal\src\NetworkDownException.java",1,32,9
File,"derby\java\demo\localcal\src\RequestManager.java",2,312,205
File,"derby\java\demo\localcal\src\UpdateEventRequest.java",1,64,34
File,"derby\java\demo\localcal\src\index.html",1,183,8
File,"derby\java\demo\localcal\src\localcal.js",2,415,245
File,"derby\java\demo\navbar.html",0,34,0
File,"derby\java\demo\nserverdemo\NetworkServerUtil.java",1,112,54
File,"derby\java\demo\nserverdemo\NsSample.java",5,263,119
File,"derby\java\demo\nserverdemo\NsSampleClientThread.java",3,488,335
File,"derby\java\demo\nserverdemo\SimpleNetworkClientSample.java",2,327,162
File,"derby\java\demo\nserverdemo\SimpleNetworkServerSample.java",2,324,134
File,"derby\java\demo\nserverdemo\nserverdemo.html",0,184,0
File,"derby\java\demo\nserverdemo\readme.html",0,42,0
File,"derby\java\demo\nserverdemo\simpleserversample.html",0,205,0
File,"derby\java\demo\readme.html",0,31,0
File,"derby\java\demo\scores\build.xml",0,208,120
File,"derby\java\demo\scores\java\client\org\apache\derbyDemo\scores\app\Scores.java",1,176,75
File,"derby\java\demo\scores\java\client\org\apache\derbyDemo\scores\data\Data.java",1,963,676
File,"derby\java\demo\scores\java\client\org\apache\derbyDemo\scores\data\Database.java",1,571,381
File,"derby\java\demo\scores\java\common\org\apache\derbyDemo\scores\util\Logger.java",1,151,46
File,"derby\java\demo\scores\java\common\org\apache\derbyDemo\scores\util\Utils.java",1,266,100
File,"derby\java\demo\scores\java\server\org\apache\derbyDemo\scores\proc\Functions.java",1,222,110
File,"derby\java\demo\scores\java\server\org\apache\derbyDemo\scores\proc\Procedures.java",2,135,58
File,"derby\java\demo\simple\SimpleApp.java",5,311,175
File,"derby\java\demo\simple\example.html",4,551,12
File,"derby\java\demo\toursdb\ToursDB_schema.sql",0,0,0
File,"derby\java\demo\toursdb\build.xml",0,123,89
File,"derby\java\demo\toursdb\disconnect.sql",0,0,0
File,"derby\java\demo\toursdb\insertMaps.java",3,100,60
File,"derby\java\demo\toursdb\loadAIRLINES.sql",0,0,0
File,"derby\java\demo\toursdb\loadCITIES.sql",0,0,0
File,"derby\java\demo\toursdb\loadCOUNTRIES.sql",0,0,0
File,"derby\java\demo\toursdb\loadFLIGHTAVAILABILITY1.sql",0,0,0
File,"derby\java\demo\toursdb\loadFLIGHTAVAILABILITY2.sql",0,0,0
File,"derby\java\demo\toursdb\loadFLIGHTS1.sql",0,0,0
File,"derby\java\demo\toursdb\loadFLIGHTS2.sql",0,0,0
File,"derby\java\demo\toursdb\loadTables.sql",0,0,0
File,"derby\java\demo\toursdb\toursdb.xml",0,91,64
File,"derby\java\demo\toursdb\toursdb_readme.html",0,582,0
File,"derby\java\demo\workingwithderby\WwdClientExample.java",5,170,97
File,"derby\java\demo\workingwithderby\WwdEmbedded.java",5,174,97
File,"derby\java\demo\workingwithderby\WwdUtils.java",3,85,49
File,"derby\java\demo\workingwithderby\readme.html",0,62,0
File,"derby\java\drda\build.xml",0,121,55
File,"derby\java\drda\org\apache\derby\drda\NetServlet.java",4,1083,758
File,"derby\java\drda\org\apache\derby\drda\NetworkServerControl.java",1,751,219
File,"derby\java\drda\org\apache\derby\drda\build.xml",0,94,62
File,"derby\java\drda\org\apache\derby\impl\drda\AppRequester.java",3,298,154
File,"derby\java\drda\org\apache\derby\impl\drda\CcsidManager.java",1,74,19
File,"derby\java\drda\org\apache\derby\impl\drda\CharacterEncodings.java",1,386,199
File,"derby\java\drda\org\apache\derby\impl\drda\ClientThread.java",3,137,58
File,"derby\java\drda\org\apache\derby\impl\drda\CodePoint.java",2,897,355
File,"derby\java\drda\org\apache\derby\impl\drda\CodePointNameTable.java",1,167,138
File,"derby\java\drda\org\apache\derby\impl\drda\ConsistencyToken.java",2,102,35
File,"derby\java\drda\org\apache\derby\impl\drda\DDMReader.java",2,1986,1062
File,"derby\java\drda\org\apache\derby\impl\drda\DDMWriter.java",2,1997,977
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAConnThread.java",6,8291,5111
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAProtocolException.java",2,410,258
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAProtocolExceptionInfo.java",1,84,16
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAResultSet.java",1,582,317
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAStatement.java",1,1814,950
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAString.java",1,142,48
File,"derby\java\drda\org\apache\derby\impl\drda\DRDAXAProtocol.java",3,758,444
