Kind,Name,AvgCyclomatic,CountLine,CountLineCode
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/KeyRange.java",2,686,542
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/KeySlice.java",2,463,346
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/Mutation.java",2,418,307
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/NotFoundException.java",1,239,151
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/SlicePredicate.java",2,463,342
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/SliceRange.java",2,619,474
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/SuperColumn.java",2,468,352
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/TimedOutException.java",1,239,151
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/TokenRange.java",2,543,424
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/interface/thrift/gen-java/org/apache/cassandra/thrift/UnavailableException.java",1,239,151
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/ivy.xml",0,31,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/auth/AllowAllAuthenticator.java",1,35,11
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/auth/IAuthenticator.java",0,31,8
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/auth/SimpleAuthenticator.java",5,165,116
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/avro/AvroValidation.java",5,142,96
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/avro/CassandraDaemon.java",2,156,97
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/avro/CassandraServer.java",5,347,272
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/avro/KeyspaceNotDefinedException.java",1,34,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/avro/RecordFactory.java",1,129,92
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cache/AbstractCache.java",2,43,20
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cache/IAggregatableCacheProvider.java",0,28,6
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cache/ICacheExpungeHook.java",0,24,5
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cache/InstrumentedCache.java",1,114,78
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cache/JMXInstrumentedCache.java",1,31,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cache/JMXInstrumentedCacheMBean.java",0,42,10
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliClient.java",3,521,400
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliCompiler.java",1,122,67
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliCompleter.java",1,51,30
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliMain.java",5,274,193
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliOptions.java",5,134,81
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliSessionState.java",1,50,22
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/cli/CliUtils.java",14,65,37
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/client/RingCache.java",3,111,76
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/AIOExecutorService.java",1,319,78
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/Context.java",1,51,23
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java",3,104,66
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/IExecutorMBean.java",0,38,7
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java",1,116,72
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java",0,23,4
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java",1,45,17
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/concurrent/StageManager.java",1,97,53
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/config/CFMetaData.java",2,129,99
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/config/DatabaseDescriptor.java",1,1212,960
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/config/KSMetaData.java",3,136,109
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/BinaryMemtable.java",1,154,115
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/BinaryVerbHandler.java",2,50,25
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/Column.java",1,218,145
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnFamily.java",1,420,327
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnFamilyNotDefinedException.java",1,29,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnFamilySerializer.java",2,163,109
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnFamilyStore.java",2,1154,842
