Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.getStatus",,8,5
Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.getStorageString",,3,3
Private Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.isCGDeleted",,6,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.isSorted",,8,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.rangeSplit",,27,17
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.rearrangeFileIndices",,9,4
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.rowSplit",,26,12
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Reader.setProjection",,35,17
Static Class,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile",2,357,277
Public Constructor,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.SchemaFile",,3,3
Public Constructor,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.SchemaFile",,40,31
Public Constructor,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.SchemaFile",,28,25
Private Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.createSchemaFile",,25,24
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getBTSchemaString",,6,3
Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getCGByName",,12,8
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getComparator",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getCompressor",,3,3
Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getDeletedCGs",,17,16
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getGroup",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getLogical",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getName",,3,3
Private Static Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getNumCGs",,25,18
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getNumOfPhysicalSchemas",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getOwner",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getPartition",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getPerm",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getPhysicalSchema",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getPhysicalSchema",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getSerializer",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getSortInfo",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.getStorageString",,6,3
Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.isCGDeleted",,4,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.isSorted",,3,3
Private Static Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.makeSchemaFilePath",,3,3
Private Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.readSchemaFile",,77,72
Method,"org.apache.hadoop.zebra.io.BasicTable.SchemaFile.setCGDeletedFlags",,22,14
Public Static Class,"org.apache.hadoop.zebra.io.BasicTable.Writer",4,494,340
Private Class,"org.apache.hadoop.zebra.io.BasicTable.Writer.BTInserter",4,104,93
Constructor,"org.apache.hadoop.zebra.io.BasicTable.Writer.BTInserter.BTInserter",,4,4
Constructor,"org.apache.hadoop.zebra.io.BasicTable.Writer.BTInserter.BTInserter",,32,31
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.BTInserter.close",,30,28
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.BTInserter.getSchema",,3,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.BTInserter.insert",,21,18
Public Constructor,"org.apache.hadoop.zebra.io.BasicTable.Writer.Writer",,96,61
Public Constructor,"org.apache.hadoop.zebra.io.BasicTable.Writer.Writer",,7,4
Public Constructor,"org.apache.hadoop.zebra.io.BasicTable.Writer.Writer",,65,55
Private Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.cleanupTempDir",,15,10
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.close",,59,53
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.createMetaBlock",,16,4
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.finish",,32,26
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.getInserter",,20,4
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.getInserter",,25,7
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.getSchema",,8,3
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.getSortInfo",,8,4
Public Method,"org.apache.hadoop.zebra.io.BasicTable.Writer.isSorted",,6,3
Public Static Method,"org.apache.hadoop.zebra.io.BasicTable.drop",,13,4
Public Static Method,"org.apache.hadoop.zebra.io.BasicTable.dropColumnGroup",,119,61
Public Static Method,"org.apache.hadoop.zebra.io.BasicTable.dumpInfo",,4,4
Public Static Method,"org.apache.hadoop.zebra.io.BasicTable.dumpInfo",,49,47
Public Static Method,"org.apache.hadoop.zebra.io.BasicTable.main",,17,17
Public Class,"org.apache.hadoop.zebra.io.BasicTableStatus",1,100,46
Public Method,"org.apache.hadoop.zebra.io.BasicTableStatus.getBeginKey",,8,3
Public Method,"org.apache.hadoop.zebra.io.BasicTableStatus.getEndKey",,8,3
Public Method,"org.apache.hadoop.zebra.io.BasicTableStatus.getRows",,9,3
Public Method,"org.apache.hadoop.zebra.io.BasicTableStatus.getSize",,8,3
Public Method,"org.apache.hadoop.zebra.io.BasicTableStatus.readFields",,21,18
Public Method,"org.apache.hadoop.zebra.io.BasicTableStatus.write",,11,8
Public Class,"org.apache.hadoop.zebra.io.BlockDistribution",1,138,69
Public Constructor,"org.apache.hadoop.zebra.io.BlockDistribution.BlockDistribution",,3,3
Method,"org.apache.hadoop.zebra.io.BlockDistribution.add",,8,8
Public Method,"org.apache.hadoop.zebra.io.BlockDistribution.add",,9,3
Method,"org.apache.hadoop.zebra.io.BlockDistribution.add",,14,7
Method,"org.apache.hadoop.zebra.io.BlockDistribution.add",,4,4
Public Method,"org.apache.hadoop.zebra.io.BlockDistribution.getHosts",,28,20
Anonymous Class,"org.apache.hadoop.zebra.io.BlockDistribution.getHosts.(Anon_1)",3,9,8
Public Method,"org.apache.hadoop.zebra.io.BlockDistribution.getHosts.(Anon_1).compare",,6,6
