Kind,Name,AvgCyclomatic,CountLineCode,CountLine
Method,"org.apache.bookkeeper.client.LedgerFragment.getLastKnownEntryId",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerFragment.getLastStoredEntryId",,11,16
Method,"org.apache.bookkeeper.client.LedgerFragment.getLedgerId",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerFragment.isClosed",,3,13
Public Method,"org.apache.bookkeeper.client.LedgerFragment.toString",,6,6
Public Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator",2,286,433
Public Constructor,"org.apache.bookkeeper.client.LedgerFragmentReplicator.LedgerFragmentReplicator",,8,8
Public Constructor,"org.apache.bookkeeper.client.LedgerFragmentReplicator.LedgerFragmentReplicator",,3,3
Static Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator.SingleFragmentCallback",1,27,35
Constructor,"org.apache.bookkeeper.client.LedgerFragmentReplicator.SingleFragmentCallback.SingleFragmentCallback",,9,9
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.SingleFragmentCallback.processResult",,10,10
Private Static Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator.UpdateEnsembleCb",2,57,71
Public Constructor,"org.apache.bookkeeper.client.LedgerFragmentReplicator.UpdateEnsembleCb.UpdateEnsembleCb",,9,9
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.UpdateEnsembleCb.operationComplete",,40,47
Anonymous Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator.UpdateEnsembleCb.operationComplete.(Anon_4)",1,21,21
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.UpdateEnsembleCb.operationComplete.(Anon_4).safeOperationComplete",,15,15
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.UpdateEnsembleCb.operationComplete.(Anon_4).toString",,3,3
Private Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.recoverLedgerFragmentEntry",,54,83
Anonymous Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator.recoverLedgerFragmentEntry.(Anon_2)",2,48,56
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.recoverLedgerFragmentEntry.(Anon_2).readComplete",,46,54
Anonymous Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator.recoverLedgerFragmentEntry.(Anon_2).readComplete.(Anon_3)",3,25,29
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.recoverLedgerFragmentEntry.(Anon_2).readComplete.(Anon_3).writeComplete",,23,27
Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.replicate",,11,31
Private Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.replicateFragmentInternal",,37,53
Private Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.replicateNextBatch",,29,31
Anonymous Class,"org.apache.bookkeeper.client.LedgerFragmentReplicator.replicateNextBatch.(Anon_1)",2,12,12
Public Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.replicateNextBatch.(Anon_1).processResult",,10,10
Static Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.splitIntoSubFragments",,32,43
Private Static Method,"org.apache.bookkeeper.client.LedgerFragmentReplicator.updateEnsembleInfo",,18,29
Public Class,"org.apache.bookkeeper.client.LedgerHandle",2,1065,1790
Private Class,"org.apache.bookkeeper.client.LedgerHandle.ChangeEnsembleCb",2,42,58
Constructor,"org.apache.bookkeeper.client.LedgerHandle.ChangeEnsembleCb.ChangeEnsembleCb",,8,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.ChangeEnsembleCb.safeOperationComplete",,24,32
Public Method,"org.apache.bookkeeper.client.LedgerHandle.ChangeEnsembleCb.toString",,3,3
Static Class,"org.apache.bookkeeper.client.LedgerHandle.EnsembleInfo",1,20,22
Public Constructor,"org.apache.bookkeeper.client.LedgerHandle.EnsembleInfo.EnsembleInfo",,7,7
Public Method,"org.apache.bookkeeper.client.LedgerHandle.EnsembleInfo.toString",,7,7
Static Class,"org.apache.bookkeeper.client.LedgerHandle.LastAddConfirmedCallback",3,13,23
Public Method,"org.apache.bookkeeper.client.LedgerHandle.LastAddConfirmedCallback.addLacComplete",,9,19
Static Class,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx",1,23,32
Constructor,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.LastConfirmedCtx",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.getRC",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.getlastConfirmed",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.ready",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.setLastConfirmed",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.setRC",,3,3
Constructor,"org.apache.bookkeeper.client.LedgerHandle.LedgerHandle",,46,54
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.LedgerHandle.(Anon_1)",1,4,4
Public Method,"org.apache.bookkeeper.client.LedgerHandle.LedgerHandle.(Anon_1).load",,3,3
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.LedgerHandle.(Anon_2)",1,7,7
Public Method,"org.apache.bookkeeper.client.LedgerHandle.LedgerHandle.(Anon_2).getDefaultValue",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandle.LedgerHandle.(Anon_2).getSample",,3,3
Static Class,"org.apache.bookkeeper.client.LedgerHandle.NoopCloseCallback",2,9,11
Public Method,"org.apache.bookkeeper.client.LedgerHandle.NoopCloseCallback.closeComplete",,5,6
Private Class,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb",3,111,172
Constructor,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb.ReReadLedgerMetadataCb",,10,10
Private Method,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb.areFailedBookiesReplaced",,9,18
Private Method,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb.resolveConflict",,40,76
Public Method,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb.safeOperationComplete",,15,15
Public Method,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb.toString",,3,3
Private Method,"org.apache.bookkeeper.client.LedgerHandle.ReReadLedgerMetadataCb.updateMetadataIfPossible",,26,32
Static Class,"org.apache.bookkeeper.client.LedgerHandle.SyncAddCallback",1,7,20
Public Method,"org.apache.bookkeeper.client.LedgerHandle.SyncAddCallback.addComplete",,3,15
Static Class,"org.apache.bookkeeper.client.LedgerHandle.SyncCloseCallback",1,7,14
Public Method,"org.apache.bookkeeper.client.LedgerHandle.SyncCloseCallback.closeComplete",,3,10
Static Class,"org.apache.bookkeeper.client.LedgerHandle.SyncReadCallback",1,8,20
Public Method,"org.apache.bookkeeper.client.LedgerHandle.SyncReadCallback.readComplete",,4,16
Static Class,"org.apache.bookkeeper.client.LedgerHandle.SyncReadLastConfirmedCallback",1,11,15
Public Method,"org.apache.bookkeeper.client.LedgerHandle.SyncReadLastConfirmedCallback.readLastConfirmedComplete",,8,12
Public Method,"org.apache.bookkeeper.client.LedgerHandle.addEntry",,4,16
Public Method,"org.apache.bookkeeper.client.LedgerHandle.addEntry",,5,20
Public Method,"org.apache.bookkeeper.client.LedgerHandle.addEntry",,3,10
Public Method,"org.apache.bookkeeper.client.LedgerHandle.addEntry",,10,24
Method,"org.apache.bookkeeper.client.LedgerHandle.addToLength",,4,10
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncAddEntry",,4,14
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncAddEntry",,4,18
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncAddEntry",,5,26
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncAddEntry",,5,5
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncAddEntry",,11,28
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncClose",,3,15
Method,"org.apache.bookkeeper.client.LedgerHandle.asyncCloseInternal",,11,11
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadEntries",,15,30
Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadEntriesInternal",,4,4
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadExplicitLastConfirmed",,26,46
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.asyncReadExplicitLastConfirmed.(Anon_11)",2,10,12
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadExplicitLastConfirmed.(Anon_11).getLacComplete",,8,9
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmed",,24,38
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmed.(Anon_7)",2,10,10
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmed.(Anon_7).readLastConfirmedDataComplete",,8,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmedAndEntry",,53,73
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmedAndEntry.(Anon_10)",4,14,14
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmedAndEntry.(Anon_10).readLastConfirmedAndEntryComplete",,11,11
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmedAndEntry.(Anon_9)",3,13,13
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadLastConfirmedAndEntry.(Anon_9).readComplete",,11,11
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncReadUnconfirmedEntries",,9,38
Method,"org.apache.bookkeeper.client.LedgerHandle.asyncRecoveryAddEntry",,5,14
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncTryReadLastConfirmed",,29,44
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.asyncTryReadLastConfirmed.(Anon_8)",4,15,16
Public Method,"org.apache.bookkeeper.client.LedgerHandle.asyncTryReadLastConfirmed.(Anon_8).readLastConfirmedDataComplete",,12,12
Public Method,"org.apache.bookkeeper.client.LedgerHandle.close",,7,14
Protected Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry",,61,69
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry.(Anon_5)",1,11,12
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry.(Anon_5).safeRun",,5,5
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry.(Anon_5).toString",,3,3
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry.(Anon_6)",1,15,15
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry.(Anon_6).safeRun",,9,9
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry.(Anon_6).toString",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal",,92,139
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3)",2,89,127
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun",,83,120
Class,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb",1,54,60
Constructor,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb.CloseCb",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb.safeOperationComplete",,44,48
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb.safeOperationComplete.(Anon_4)",2,33,37
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb.safeOperationComplete.(Anon_4).safeOperationComplete",,27,30
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb.safeOperationComplete.(Anon_4).toString",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).safeRun.CloseCb.toString",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandle.doAsyncCloseInternal.(Anon_3).toString",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.drainPendingAddsToErrorOut",,9,9
Method,"org.apache.bookkeeper.client.LedgerHandle.errorOutPendingAdds",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.errorOutPendingAdds",,5,5
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getCustomMetadata",,3,8
Method,"org.apache.bookkeeper.client.LedgerHandle.getDigestManager",,3,8
Method,"org.apache.bookkeeper.client.LedgerHandle.getDistributionSchedule",,3,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getId",,3,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getLastAddConfirmed",,3,15
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getLastAddPushed",,3,9
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getLedgerKey",,3,8
Method,"org.apache.bookkeeper.client.LedgerHandle.getLedgerMetadata",,3,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getLength",,3,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getNumBookies",,8,14
Public Method,"org.apache.bookkeeper.client.LedgerHandle.getNumFragments",,3,8
Method,"org.apache.bookkeeper.client.LedgerHandle.handleBookieFailure",,31,34
Method,"org.apache.bookkeeper.client.LedgerHandle.handleUnrecoverableErrorDuringAdd",,8,10
Protected Method,"org.apache.bookkeeper.client.LedgerHandle.initializeExplicitLacFlushPolicy",,7,7
Public Method,"org.apache.bookkeeper.client.LedgerHandle.isClosed",,3,6
Public Method,"org.apache.bookkeeper.client.LedgerHandle.readEntries",,6,18
Public Method,"org.apache.bookkeeper.client.LedgerHandle.readExplicitLastConfirmed",,13,32
Public Method,"org.apache.bookkeeper.client.LedgerHandle.readLastConfirmed",,12,29
Public Method,"org.apache.bookkeeper.client.LedgerHandle.readUnconfirmedEntries",,6,22
Method,"org.apache.bookkeeper.client.LedgerHandle.recover",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.recover",,79,102
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.recover.(Anon_12)",2,35,40
Public Method,"org.apache.bookkeeper.client.LedgerHandle.recover.(Anon_12).safeOperationComplete",,29,33
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandle.recover.(Anon_12).safeOperationComplete.(Anon_13)",1,14,15
Public Method,"org.apache.bookkeeper.client.LedgerHandle.recover.(Anon_12).safeOperationComplete.(Anon_13).safeOperationComplete",,8,8
Public Method,"org.apache.bookkeeper.client.LedgerHandle.recover.(Anon_12).safeOperationComplete.(Anon_13).toString",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandle.recover.(Anon_12).toString",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.registerOperationFailureOnBookie",,5,5
Method,"org.apache.bookkeeper.client.LedgerHandle.replaceBookieInMetadata",,51,53
Method,"org.apache.bookkeeper.client.LedgerHandle.rereadMetadata",,3,3
Method,"org.apache.bookkeeper.client.LedgerHandle.sendAddSuccessCallbacks",,23,30
Method,"org.apache.bookkeeper.client.LedgerHandle.setLastAddConfirmed",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandle.tryReadLastConfirmed",,11,24
Method,"org.apache.bookkeeper.client.LedgerHandle.unsetSuccessAndSendWriteRequest",,7,7
Method,"org.apache.bookkeeper.client.LedgerHandle.updateLastConfirmed",,10,10
Method,"org.apache.bookkeeper.client.LedgerHandle.writeLedgerConfig",,6,7
Public Class,"org.apache.bookkeeper.client.LedgerHandleAdapter",1,5,30
Public Static Method,"org.apache.bookkeeper.client.LedgerHandleAdapter.getLedgerMetadata",,3,4
Public Class,"org.apache.bookkeeper.client.LedgerHandleAdv",2,111,205
Constructor,"org.apache.bookkeeper.client.LedgerHandleAdv.LedgerHandleAdv",,5,5
Static Class,"org.apache.bookkeeper.client.LedgerHandleAdv.PendingOpsComparator",1,5,5
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.PendingOpsComparator.compare",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.addEntry",,3,15
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.addEntry",,14,30
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.asyncAddEntry",,3,15
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.asyncAddEntry",,12,31
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.asyncAddEntry",,3,6
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.asyncAddEntry",,4,7
Protected Method,"org.apache.bookkeeper.client.LedgerHandleAdv.doAsyncAddEntry",,53,65
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandleAdv.doAsyncAddEntry.(Anon_1)",1,11,11
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.doAsyncAddEntry.(Anon_1).safeRun",,5,5
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.doAsyncAddEntry.(Anon_1).toString",,3,3
Anonymous Class,"org.apache.bookkeeper.client.LedgerHandleAdv.doAsyncAddEntry.(Anon_2)",1,11,11
Public Method,"org.apache.bookkeeper.client.LedgerHandleAdv.doAsyncAddEntry.(Anon_2).safeRun",,9,9
Public Class,"org.apache.bookkeeper.client.LedgerMetadata",2,399,605
Constructor,"org.apache.bookkeeper.client.LedgerMetadata.LedgerMetadata",,21,25
Public Constructor,"org.apache.bookkeeper.client.LedgerMetadata.LedgerMetadata",,18,24
Public Constructor,"org.apache.bookkeeper.client.LedgerMetadata.LedgerMetadata",,4,4
Private Constructor,"org.apache.bookkeeper.client.LedgerMetadata.LedgerMetadata",,4,4
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.addEnsemble",,5,6
Public Static Method,"org.apache.bookkeeper.client.LedgerMetadata.areByteArrayValMapsEqual",,17,30
Method,"org.apache.bookkeeper.client.LedgerMetadata.close",,4,4
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getAckQuorumSize",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getCtime",,3,7
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getCustomMetadata",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.getDigestType",,7,7
Method,"org.apache.bookkeeper.client.LedgerMetadata.getEnsemble",,3,5
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getEnsembleSize",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getEnsembles",,3,10
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getLastEntryId",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getLength",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.getNextEnsembleChange",,8,16
Method,"org.apache.bookkeeper.client.LedgerMetadata.getPassword",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.getState",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getVersion",,3,8
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.getWriteQuorumSize",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.hasPassword",,3,9
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.isClosed",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.isConflictWith",,34,52
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.isInRecovery",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.isNewerThan",,6,12
Method,"org.apache.bookkeeper.client.LedgerMetadata.markLedgerInRecovery",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.mergeEnsembles",,15,19
Public Static Method,"org.apache.bookkeeper.client.LedgerMetadata.parseConfig",,72,101
Static Method,"org.apache.bookkeeper.client.LedgerMetadata.parseVersion1Config",,33,36
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.serialize",,34,43
Private Method,"org.apache.bookkeeper.client.LedgerMetadata.serializeVersion1",,21,25
Method,"org.apache.bookkeeper.client.LedgerMetadata.setCustomMetadata",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.setEnsembles",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.setLength",,3,3
Method,"org.apache.bookkeeper.client.LedgerMetadata.setState",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.setVersion",,3,8
Public Method,"org.apache.bookkeeper.client.LedgerMetadata.toString",,5,5
Class,"org.apache.bookkeeper.client.LedgerOpenOp",2,127,177
Public Constructor,"org.apache.bookkeeper.client.LedgerOpenOp.LedgerOpenOp",,10,20
Public Constructor,"org.apache.bookkeeper.client.LedgerOpenOp.LedgerOpenOp",,10,11
Public Method,"org.apache.bookkeeper.client.LedgerOpenOp.initiate",,5,13
Public Method,"org.apache.bookkeeper.client.LedgerOpenOp.initiateWithoutRecovery",,4,7
Method,"org.apache.bookkeeper.client.LedgerOpenOp.openComplete",,8,8
Public Method,"org.apache.bookkeeper.client.LedgerOpenOp.operationComplete",,74,90
Anonymous Class,"org.apache.bookkeeper.client.LedgerOpenOp.operationComplete.(Anon_1)",2,15,15
Public Method,"org.apache.bookkeeper.client.LedgerOpenOp.operationComplete.(Anon_1).safeOperationComplete",,9,9
Public Method,"org.apache.bookkeeper.client.LedgerOpenOp.operationComplete.(Anon_1).toString",,3,3
Anonymous Class,"org.apache.bookkeeper.client.LedgerOpenOp.operationComplete.(Anon_2)",2,11,11
Public Method,"org.apache.bookkeeper.client.LedgerOpenOp.operationComplete.(Anon_2).readLastConfirmedComplete",,9,9
Class,"org.apache.bookkeeper.client.LedgerRecoveryOp",2,162,243
Public Constructor,"org.apache.bookkeeper.client.LedgerRecoveryOp.LedgerRecoveryOp",,8,8
Class,"org.apache.bookkeeper.client.LedgerRecoveryOp.RecoveryReadOp",1,11,14
Constructor,"org.apache.bookkeeper.client.LedgerRecoveryOp.RecoveryReadOp.RecoveryReadOp",,5,5
Protected Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.RecoveryReadOp.getLedgerMetadata",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.addComplete",,14,15
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.closeAndCallback",,19,19
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryOp.closeAndCallback.(Anon_2)",3,14,14
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.closeAndCallback.(Anon_2).closeComplete",,12,12
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.doRecoveryRead",,8,11
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.initiate",,21,29
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryOp.initiate.(Anon_1)",3,16,18
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.initiate.(Anon_1).readLastConfirmedDataComplete",,15,17
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.onEntryComplete",,41,58
Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.parallelRead",,4,4
Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.readBatchSize",,4,4
Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.setEntryListener",,4,11
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryOp.submitCallback",,10,10
Public Class,"org.apache.bookkeeper.client.LedgerRecoveryTest",1,302,458
Public Constructor,"org.apache.bookkeeper.client.LedgerRecoveryTest.LedgerRecoveryTest",,5,5
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.batchRecovery",,60,69
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.batchRecovery.(Anon_8)",1,6,6
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.batchRecovery.(Anon_8).operationComplete",,4,4
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.batchRecovery.(for_loop_9).(Anon_7)",3,11,11
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.batchRecovery.(for_loop_9).(Anon_7).addComplete",,9,9
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.ledgerRecoveryWithSlowBookie",,26,48
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.ledgerRecoveryWithSlowBookie.(Anon_1)",1,5,6
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.ledgerRecoveryWithSlowBookie.(Anon_1).addEntry",,3,4
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.startDeadBookie",,11,12
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.startDeadBookie.(Anon_6)",1,6,7
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.startDeadBookie.(Anon_6).recoveryAddEntry",,4,5
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testBatchRecoverySize13",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testBatchRecoverySize3",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testBookieFailureDuringRecovery",,28,53
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.testBookieFailureDuringRecovery.(Anon_4)",1,6,7
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testBookieFailureDuringRecovery.(Anon_4).recoveryAddEntry",,4,5
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testEmptyLedgerRecovery",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testEmptyLedgerRecoveryOne",,3,3
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testEnsembleChangeDuringRecovery",,35,48
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.testEnsembleChangeDuringRecovery.(for_loop_8).(Anon_5)",3,11,12
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testEnsembleChangeDuringRecovery.(for_loop_8).(Anon_5).addComplete",,9,9
Private Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testInternal",,14,27
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecovery",,3,4
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithNotEnoughBookies",,19,36
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithRollingRestart",,51,81
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithRollingRestart.(Anon_2)",1,6,7
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithRollingRestart.(Anon_2).recoveryAddEntry",,4,5
Anonymous Class,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithRollingRestart.(Anon_3)",3,12,12
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithRollingRestart.(Anon_3).openComplete",,11,11
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithSlowBookie",,6,6
Public Method,"org.apache.bookkeeper.client.LedgerRecoveryTest.testLedgerRecoveryWithWrongPassword",,17,22
Public Class,"org.apache.bookkeeper.client.ListLedgersTest",2,77,119
Public Constructor,"org.apache.bookkeeper.client.ListLedgersTest.ListLedgersTest",,4,4
Public Method,"org.apache.bookkeeper.client.ListLedgersTest.testCtimeRecorded",,16,22
Public Method,"org.apache.bookkeeper.client.ListLedgersTest.testEmptyList",,9,11
Public Method,"org.apache.bookkeeper.client.ListLedgersTest.testListLedgers",,20,25
