Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Package,"(Unnamed_Package)",2,4588,2523
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/RELEASE-NOTES.html",0,583,0
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/build.xml",0,2254,1623
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/index.html",0,82,0
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/build.xml",0,68,18
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/ChangesFileGenerator.java",1,1236,653
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/ClassSizeCrawler.java",8,315,228
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/JiraConnector.java",2,113,67
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/MessageBuilder.java",1,784,430
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/ODBCMetadataGenerator.java",4,1249,545
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/ReleaseNoteReader.java",1,222,91
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/ReleaseNotesGenerator.java",1,1585,854
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/build.xml",0,61,33
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/classlister.java",9,741,547
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/eclipse/DerbyEclipsePlugin.java",1,186,86
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/javadoc/DiskLayoutTaglet.java",1,137,57
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/javadoc/EndFormatTaglet.java",1,134,56
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/javadoc/FormatIdTaglet.java",1,138,57
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/javadoc/PurposeTaglet.java",1,137,57
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/javadoc/UpgradeTaglet.java",1,137,57
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/maintversion2props.java",3,60,25
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/propertyconfig.java",8,347,167
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyBuild/splitmessages.java",4,248,150
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyPreBuild/PropertySetter.java",2,694,278
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/build/org/apache/derbyPreBuild/build.xml",0,51,26
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/build.xml",0,100,55
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/ClientDataSourceFactory.java",3,165,60
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/ClientPooledConnection.java",2,481,234
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/ClientPooledConnection40.java",2,141,56
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/ClientXAConnection.java",1,140,91
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/ClientXAConnection40.java",2,132,49
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/ClientXid.java",1,206,89
File,"/Volumes/KILBY USB/derby-10.4.2.0/derby-10.4.2.0/java/client/org/apache/derby/client/am/Agent.java",1,279,193
